mapa_2_perc_mandatos.xlsx,50,AL2021,010417,AF,PS,party,PS,,44.15,3
mapa_2_perc_mandatos.xlsx,50,AL2021,010417,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,55.85,4
mapa_2_perc_mandatos.xlsx,51,AL2021,010418,AF,PS,party,PS,,55.1,5
mapa_2_perc_mandatos.xlsx,51,AL2021,010418,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,44.9,4
mapa_2_perc_mandatos.xlsx,52,AL2021,010419,AF,PS,party,PS,,23.08,1
mapa_2_perc_mandatos.xlsx,52,AL2021,010419,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,76.92,6
mapa_2_perc_mandatos.xlsx,53,AL2021,010420,AF,PS,party,PS,,31.63,2
mapa_2_perc_mandatos.xlsx,53,AL2021,010420,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,68.37,5
mapa_2_perc_mandatos.xlsx,54,AL2021,010421,AF,PS,party,PS,,40.28,4
mapa_2_perc_mandatos.xlsx,54,AL2021,010421,AF,PCP-PEV,coalition,PCP-PEV,,5.07,0
mapa_2_perc_mandatos.xlsx,54,AL2021,010421,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,54.65,5
mapa_2_perc_mandatos.xlsx,55,AL2021,010422,AF,PS,party,PS,,74.36,5
mapa_2_perc_mandatos.xlsx,55,AL2021,010422,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,25.64,2
mapa_2_perc_mandatos.xlsx,56,AL2021,010423,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,48.2,3
mapa_2_perc_mandatos.xlsx,56,AL2021,010423,AF,[D],citizen_group,JPU,Juntos pela União,51.8,4
mapa_2_perc_mandatos.xlsx,57,AL2021,010424,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL,AGORA OS AROUQUENSES,100,7
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,B.E.,party,B.E.,,6.76,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,CH,party,CH,,4.2699999999999996,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,IL,party,IL,,2.44,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,NC,party,NC,,1.1000000000000001,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,PCTP/MRPP,party,PCTP/MRPP,,0.26,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,PCP-PEV,coalition,PCP-PEV,,3.56,0
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,54.15,6
mapa_2_perc_mandatos.xlsx,58,AL2021,010500,CM,[B],coalition,PS-PAN,VIVA AVEIRO,27.46,3
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,B.E.,party,B.E.,,8.92,2
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,CH,party,CH,,4.9800000000000004,1
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,IL,party,IL,,3.17,0
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,PCP-PEV,coalition,PCP-PEV,,4.1900000000000004,1
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,50.33,15
mapa_2_perc_mandatos.xlsx,59,AL2021,010500,AM,[B],coalition,PS-PAN,VIVA AVEIRO,28.41,8
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,B.E.,party,B.E.,,4.72,0
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,CH,party,CH,,3.72,0
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,PCP-PEV,coalition,PCP-PEV,,2.19,0
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,49.66,7
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,[B],coalition,PS-PAN,VIVA AVEIRO,19.18,3
mapa_2_perc_mandatos.xlsx,60,AL2021,010501,AF,[D],citizen_group,SA,Sentir Aradas,20.53,3
mapa_2_perc_mandatos.xlsx,61,AL2021,010502,AF,B.E.,party,B.E.,,6.58,0
mapa_2_perc_mandatos.xlsx,61,AL2021,010502,AF,PCP-PEV,coalition,PCP-PEV,,3.81,0
mapa_2_perc_mandatos.xlsx,61,AL2021,010502,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,67.91,10
mapa_2_perc_mandatos.xlsx,61,AL2021,010502,AF,[B],coalition,PS-PAN,VIVA AVEIRO,21.69,3
mapa_2_perc_mandatos.xlsx,62,AL2021,010505,AF,B.E.,party,B.E.,,8.15,1
mapa_2_perc_mandatos.xlsx,62,AL2021,010505,AF,CH,party,CH,,5.46,0
mapa_2_perc_mandatos.xlsx,62,AL2021,010505,AF,PCP-PEV,coalition,PCP-PEV,,4.92,0
mapa_2_perc_mandatos.xlsx,62,AL2021,010505,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,46.08,7
mapa_2_perc_mandatos.xlsx,62,AL2021,010505,AF,[B],coalition,PS-PAN,VIVA AVEIRO,35.39,5
mapa_2_perc_mandatos.xlsx,63,AL2021,010508,AF,B.E.,party,B.E.,,10.91,1
mapa_2_perc_mandatos.xlsx,63,AL2021,010508,AF,PCP-PEV,coalition,PCP-PEV,,2.63,0
mapa_2_perc_mandatos.xlsx,63,AL2021,010508,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,66.91,6
mapa_2_perc_mandatos.xlsx,63,AL2021,010508,AF,[B],coalition,PS-PAN,VIVA AVEIRO,19.55,2
mapa_2_perc_mandatos.xlsx,64,AL2021,010510,AF,B.E.,party,B.E.,,8.24,0
mapa_2_perc_mandatos.xlsx,64,AL2021,010510,AF,PCP-PEV,coalition,PCP-PEV,,2.5,0
mapa_2_perc_mandatos.xlsx,64,AL2021,010510,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,ALIANÇA COM AVEIRO,57.91,6
mapa_2_perc_mandatos.xlsx,64,AL2021,010510,AF,[D],citizen_group,SB MM,São Bernardo Mais e Melhor,31.35,3
mapa_2_perc_mandatos.xlsx,65,AL2021,010511,AF,CH,party,CH,,0.18,0
