mapa_anexo.xlsx,111,AL2021,011601,São João da Madeira,São João da Madeira,AF,[A],coalition,PPD/PSD.CDS-PP.IL,A MELHOR CIDADE DO PAÍS
mapa_anexo.xlsx,112,AL2021,011702,Sever do Vouga,Couto de Esteves,AF,[D],citizen_group,II - U.O.I.,Um Olhar Independente
mapa_anexo.xlsx,113,AL2021,011901,Vale de Cambra,Arões,AF,[D],citizen_group,UPA,Unidos por Arões
mapa_anexo.xlsx,114,AL2021,011905,Vale de Cambra,Junqueira,AF,[D],citizen_group,MAJ,Movimento dos Amigos de Junqueira
mapa_anexo.xlsx,116,AL2021,020100,Aljustrel,,CM,[A],coalition,PPD/PSD.CDS-PP.PPM.A,"POR ALJUSTREL, COM AMOR"
mapa_anexo.xlsx,117,AL2021,020100,Aljustrel,,AM,[A],coalition,PPD/PSD.CDS-PP.PPM.A,"POR ALJUSTREL, COM AMOR"
mapa_anexo.xlsx,118,AL2021,020103,Aljustrel,Messejana,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.A,"POR ALJUSTREL, COM AMOR"
mapa_anexo.xlsx,119,AL2021,020104,Aljustrel,São João de Negrilhos,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.A,"POR ALJUSTREL, COM AMOR"
mapa_anexo.xlsx,120,AL2021,020106,Aljustrel,União das freguesias de Aljustrel e Rio de Moinhos,AF,[A],coalition,PPD/PSD.CDS-PP.PPM.A,"POR ALJUSTREL, COM AMOR"
mapa_anexo.xlsx,121,AL2021,020300,Alvito,,CM,[A],coalition,PPD/PSD.CDS-PP.A,"UMA EQUIPA, UM NOVO RUMO"
mapa_anexo.xlsx,122,AL2021,020300,Alvito,,AM,[A],coalition,PPD/PSD.CDS-PP.A,"UMA EQUIPA, UM NOVO RUMO"
mapa_anexo.xlsx,123,AL2021,020301,Alvito,Alvito,AF,[A],coalition,PPD/PSD.CDS-PP.A,"UMA EQUIPA, UM NOVO RUMO"
mapa_anexo.xlsx,124,AL2021,020302,Alvito,Vila Nova da Baronia,AF,[A],coalition,PPD/PSD.CDS-PP.A,"UMA EQUIPA, UM NOVO RUMO"
mapa_anexo.xlsx,125,AL2021,020400,Barrancos,,CM,[A],coalition,PPD/PSD.CDS-PP,TEMPOS DE MUDANÇA
mapa_anexo.xlsx,126,AL2021,020400,Barrancos,,AM,[A],coalition,PPD/PSD.CDS-PP,TEMPOS DE MUDANÇA
mapa_anexo.xlsx,127,AL2021,020401,Barrancos,Barrancos,AF,[A],coalition,PPD/PSD.CDS-PP,TEMPOS DE MUDANÇA
mapa_anexo.xlsx,128,AL2021,020500,Beja,,CM,[A],coalition,PPD/PSD.CDS-PP.PPM.IL.A,CONSIGO BEJA CONSEGUE
mapa_anexo.xlsx,129,AL2021,020500,Beja,,AM,[A],coalition,PPD/PSD.CDS-PP.PPM.IL.A,CONSIGO BEJA CONSEGUE
mapa_anexo.xlsx,131,AL2021,020520,Beja,União das freguesias de Beja (Salvador e Santa Maria da Feira),AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL.A,CONSIGO BEJA CONSEGUE
mapa_anexo.xlsx,132,AL2021,020521,Beja,União das freguesias de Beja (Santiago Maior e São João Baptista),AF,[A],coalition,PPD/PSD.CDS-PP.PPM.IL.A,CONSIGO BEJA CONSEGUE
mapa_anexo.xlsx,133,AL2021,020700,Cuba,,CM,[A],coalition,PPD/PSD.CDS-PP.PPM,"CONSIGO, CUBA CONSEGUE"
mapa_anexo.xlsx,134,AL2021,020700,Cuba,,AM,[A],coalition,PPD/PSD.CDS-PP.PPM,"CONSIGO, CUBA CONSEGUE"
mapa_anexo.xlsx,135,AL2021,020701,Cuba,Cuba,AF,[A],coalition,PPD/PSD.CDS-PP.PPM,"CONSIGO, CUBA CONSEGUE"
mapa_anexo.xlsx,136,AL2021,020800,Ferreira do Alentejo,,CM,[A],coalition,PPD/PSD.CDS-PP,JUNTOS POR FERREIRA DO ALENTEJO
mapa_anexo.xlsx,137,AL2021,020800,Ferreira do Alentejo,,AM,[A],coalition,PPD/PSD.CDS-PP,JUNTOS POR FERREIRA DO ALENTEJO
mapa_anexo.xlsx,138,AL2021,020900,Mértola,,CM,[A],coalition,NC/RIR,UNIDOS POR MÉRTOLA E PELAS PESSOAS
mapa_anexo.xlsx,138,AL2021,020900,Mértola,,CM,[D],citizen_group,MCDM,Movimento Cidadãos a Direito por Mértola
mapa_anexo.xlsx,139,AL2021,020900,Mértola,,AM,[D],citizen_group,MCDM,Movimento Cidadãos a Direito por Mértola
mapa_anexo.xlsx,140,AL2021,021000,Moura,,CM,[A],coalition,PPD/PSD.CDS-PP.A,"CONSIGO, MOURA CONSEGUE"
mapa_anexo.xlsx,141,AL2021,021000,Moura,,AM,[A],coalition,PPD/PSD.CDS-PP.A,"CONSIGO, MOURA CONSEGUE"
mapa_anexo.xlsx,142,AL2021,021001,Moura,Amareleja,AF,[A],coalition,PPD/PSD.CDS-PP.A,"CONSIGO, MOURA CONSEGUE"
mapa_anexo.xlsx,142,AL2021,021001,Moura,Amareleja,AF,[D],citizen_group,ATUA,ATUAmareleja
mapa_anexo.xlsx,143,AL2021,021009,Moura,União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador,AF,[A],coalition,PPD/PSD.CDS-PP.A,"CONSIGO, MOURA CONSEGUE"
mapa_anexo.xlsx,144,AL2021,021100,Odemira,,CM,[A],coalition,PPD/PSD.CDS-PP,JUNTOS PARA CUMPRIR ODEMIRA
mapa_anexo.xlsx,145,AL2021,021100,Odemira,,AM,[A],coalition,PPD/PSD.CDS-PP,JUNTOS PARA CUMPRIR ODEMIRA
mapa_anexo.xlsx,146,AL2021,021106,Odemira,São Luís,AF,[A],coalition,PPD/PSD.CDS-PP,JUNTOS PARA CUMPRIR ODEMIRA
mapa_anexo.xlsx,147,AL2021,021111,Odemira,Vila Nova de Milfontes,AF,[A],coalition,PPD/PSD.CDS-PP,JUNTOS PARA CUMPRIR ODEMIRA
mapa_anexo.xlsx,147,AL2021,021111,Odemira,Vila Nova de Milfontes,AF,[D],citizen_group,PNF,Pela Nossa Freguesia
